0,  135.84058716273583,   35.069959825
1,  135.67784359726662,   35.060785325
2,  135.66946144914215,   35.054152439999996
3,  135.6669941426282,   35.023615
4,  135.674459554243,   35.02342578
5,  135.6687191620009,   35.01944012
6,  135.67474633293457,   35.01577938
7,  135.67508857341488,   35.009805
8,  135.6772339721599,   35.010229195
9,  135.67195416666667,   35.017155
10,  135.67141394482695,   35.014545
11,  135.6694955536953,   35.01665
12,  135.67793874413425,   35.012969999999996
13,  135.67822777272727,   35.012005
14,  135.67947483910922,   35.02831506
15,  135.67791669590645,   35.01659
16,  135.68445413194075,   35.016368095000004
17,  135.7083261128887,   35.016323065
18,  135.71407094292735,   35.03019404
19,  135.71818710197505,   35.034248355
20,  135.72962578475102,   35.040312985
21,  135.73247170986406,   35.032303580000004
22,  135.7350212236018,   35.03048944
23,  135.720211257553,   35.0237915
24,  135.74471825390168,   35.04324576
25,  135.7524375406944,   35.05975453
26,  135.7628284936278,   35.048608145
27,  135.7512278846154,   35.027755
28,  135.7619235551589,   35.032775775
29,  135.76325783591685,   35.0233
30,  135.74843449930654,   35.014023075
31,  135.77248328886327,   35.03707374
32,  135.7628271309524,   35.120945
33,  135.77070056463597,   35.118002035
34,  135.82117719454516,   35.123875065
35,  135.83345217741936,   35.120135000000005
36,  135.80192358581806,   35.053855
37,  135.7960611663221,   35.043581745
38,  135.7982661547619,   35.02691
39,  135.78123700534758,   35.02532
40,  135.79416496861927,   35.020915
41,  135.79736410550458,   35.02361500000001
42,  135.7968376923077,   35.02168
43,  135.79493629903044,   35.013974755
44,  135.7926196933471,   35.01054774
45,  135.78248860819517,   35.015862850000005
46,  135.78314529661014,   35.014250000000004
47,  135.78380632426635,   35.007586325000005
48,  135.78340788802268,   35.00524
49,  135.78133763513515,   35.003659999999996
50,  135.77862275815215,   35.00375
51,  135.781653478205,   35.00089529500001
52,  135.7817519107527,   34.999895
53,  135.78310971422115,   34.999819795
54,  135.78435465628763,   34.99466734
55,  135.78080739335098,   34.998509999999996
56,  135.78099879464287,   34.996165000000005
57,  135.77374881947725,   35.000198805
58,  135.77418535326086,   35.00375
59,  135.77176156562834,   34.98802689
60,  135.77678802937237,   34.98806095
61,  135.7722153030303,   34.9914
62,  135.779865395056,   34.96739
63,  135.77457582021347,   34.97724984
64,  135.74769936796656,   34.980871645
65,  135.75838206559678,   34.991578985000004
66,  135.74781076923077,   34.98755
67,  135.75933242424242,   34.98757
68,  135.82225957248187,   34.95124526
69,  135.80743730786043,   34.889554579999995
70,  135.76572653235655,   35.007265000000004
71,  135.74371583433276,   35.00162473
