pid,timestamp,score_mean,photo_count
663,8:00:00,4.501094,2
664,8:00:00,4.4420886,2
670,8:00:00,4.871575635,17
681,8:00:00,4.8183605,3
689,8:00:00,4.887672225,4
692,8:00:00,4.833114767,3
695,8:00:00,4.64687315,8
696,8:00:00,4.937581944,9
700,8:00:00,4.71159695,2
701,8:00:00,4.944302867,6
707,8:00:00,4.9569487,2
712,8:00:00,4.835153267,9
714,8:00:00,4.99348715,4
720,8:00:00,4.739162667,3
727,8:00:00,4.493092333,3
742,8:00:00,4.702452,3
751,8:00:00,4.6500564,2
782,8:00:00,4.759068492,37
806,8:00:00,4.8993705,2
808,8:00:00,4.773833211,9
813,8:00:00,4.94284415,2
814,8:00:00,4.855433,3
825,8:00:00,4.758210233,15
826,8:00:00,5.03614385,2
831,8:00:00,4.46965924,5
850,8:00:00,4.9937303,2
853,8:00:00,4.6003578,2
860,8:00:00,4.5262076,5
862,8:00:00,5.26688315,2
871,8:00:00,4.64410615,2
872,8:00:00,4.7388375,3
880,8:00:00,4.707849867,9
912,8:00:00,5.02780919,21
913,8:00:00,4.6008601,3
916,8:00:00,4.825411211,18
953,8:00:00,5.02168814,10
961,8:00:00,4.658498217,6
972,8:00:00,4.90849825,6
973,8:00:00,4.77518845,2
977,8:00:00,4.649514725,4
979,8:00:00,5.54361452,5
998,8:00:00,4.6145963,2
999,8:00:00,4.49356565,2
1000,8:00:00,4.639123743,7
1001,8:00:00,4.782483233,3
1003,8:00:00,4.919135933,3
1005,8:00:00,4.5007258,2
1017,8:00:00,4.868468467,3
1022,8:00:00,4.650427408,12
1031,8:00:00,5.01813315,2
1035,8:00:00,5.0313498,3
1067,8:00:00,4.436706567,3
1089,8:00:00,4.703775344,16
1092,8:00:00,4.175696513,8
1093,8:00:00,5.02164946,5
1136,8:00:00,5.06086864,10
1143,8:00:00,4.8670072,2
1144,8:00:00,4.99545695,2
1149,8:00:00,4.896155735,26
1160,8:00:00,4.9811303,2
1161,8:00:00,4.9024504,3
1169,8:00:00,4.2709684,2
1183,8:00:00,4.695855486,7
1189,8:00:00,4.72711425,2
1193,8:00:00,4.7194782,2
1199,8:00:00,4.651578043,7
1200,8:00:00,4.594286,2
1295,8:00:00,5.34647295,2
1337,8:00:00,4.678042175,4
1387,8:00:00,4.7479623,37
1404,8:00:00,4.51220278,5
1413,8:00:00,4.66871765,2
1430,8:00:00,4.86744716,5
1439,8:00:00,4.55483285,12
1507,8:00:00,4.734712222,18
1508,8:00:00,4.809292083,6
1509,8:00:00,4.826365767,3
2,9:00:00,4.4936886,2
4,9:00:00,4.542977914,42
7,9:00:00,5.0642308,2
8,9:00:00,4.500243875,4
9,9:00:00,4.43812565,4
11,9:00:00,4.832681433,3
12,9:00:00,4.798897381,48
13,9:00:00,4.93027965,8
15,9:00:00,4.944327433,3
18,9:00:00,4.661780324,62
20,9:00:00,4.712396655,11
21,9:00:00,4.556055067,3
25,9:00:00,4.769462833,6
27,9:00:00,4.75699563,123
28,9:00:00,4.473583208,12
31,9:00:00,4.824961767,3
32,9:00:00,4.642817529,31
34,9:00:00,4.759049972,18
35,9:00:00,4.820257051,70
40,9:00:00,4.43126413,20
42,9:00:00,4.75331045,12
43,9:00:00,5.035867525,4
47,9:00:00,4.750993722,18
48,9:00:00,4.782839083,6
50,9:00:00,4.674762967,6
51,9:00:00,4.7217621,22
52,9:00:00,4.7029477,11
55,9:00:00,4.9838116,6
59,9:00:00,4.713727684,31
60,9:00:00,5.123572012,8
61,9:00:00,4.813029075,4
63,9:00:00,4.75798035,2
66,9:00:00,4.688002088,17
67,9:00:00,4.557336779,14
70,9:00:00,4.51386214,10
72,9:00:00,4.380433533,3
73,9:00:00,4.26481295,2
75,9:00:00,4.63271253,10
78,9:00:00,5.197527,3
83,9:00:00,4.431182543,7
94,9:00:00,5.064167579,19
104,9:00:00,5.134201771,14
106,9:00:00,4.57370235,2
107,9:00:00,4.868883006,50
109,9:00:00,4.771828333,3
116,9:00:00,4.43145375,2
117,9:00:00,4.5054118,2
121,9:00:00,4.62004865,2
123,9:00:00,4.7832451,3
128,9:00:00,5.1200432,2
132,9:00:00,4.887085567,3
135,9:00:00,5.122543311,9
136,9:00:00,4.95807299,31
137,9:00:00,4.703521667,3
138,9:00:00,4.921188,2
141,9:00:00,4.71320885,8
142,9:00:00,4.785498,2
147,9:00:00,4.9478494,4
151,9:00:00,4.90648012,204
152,9:00:00,4.83272885,2
155,9:00:00,4.768269824,72
156,9:00:00,4.987176943,51
159,9:00:00,4.828736875,12
161,9:00:00,4.4693322,2
167,9:00:00,5.17466402,5
170,9:00:00,4.83008376,5
173,9:00:00,4.512106325,4
175,9:00:00,4.84615952,15
179,9:00:00,4.4033184,4
186,9:00:00,4.828009869,13
188,9:00:00,4.37111108,20
191,9:00:00,4.997961533,9
195,9:00:00,4.574905957,14
202,9:00:00,4.563604767,3
205,9:00:00,5.049513333,3
210,9:00:00,4.682964513,8
213,9:00:00,4.772997175,4
215,9:00:00,4.747713167,3
216,9:00:00,4.960977193,14
222,9:00:00,4.7737278,2
234,9:00:00,4.937635745,11
235,9:00:00,4.5783866,4
239,9:00:00,4.4858795,2
244,9:00:00,4.818233575,4
246,9:00:00,5.0968278,2
248,9:00:00,4.769539125,53
249,9:00:00,4.99025605,2
258,9:00:00,4.521493742,12
262,9:00:00,4.418047575,4
264,9:00:00,4.748250767,3
267,9:00:00,4.618164262,61
269,9:00:00,4.59241435,2
274,9:00:00,5.0362969,15
278,9:00:00,4.711351217,6
280,9:00:00,4.256868467,3
281,9:00:00,4.20690335,2
288,9:00:00,4.940533067,3
292,9:00:00,4.54453925,2
293,9:00:00,4.108989567,3
297,9:00:00,4.4899734,3
298,9:00:00,4.48002735,2
301,9:00:00,4.831049257,7
316,9:00:00,4.636667967,6
317,9:00:00,4.831330017,47
320,9:00:00,4.688329773,11
321,9:00:00,4.6130915,2
322,9:00:00,4.824929616,37
323,9:00:00,4.89308785,2
324,9:00:00,4.437822433,3
329,9:00:00,4.74179368,10
330,9:00:00,4.67273805,2
332,9:00:00,4.62575113,10
333,9:00:00,4.689949133,6
337,9:00:00,4.86030868,5
349,9:00:00,4.6370295,2
353,9:00:00,5.195247443,7
354,9:00:00,4.916835807,15
357,9:00:00,4.763088,3
359,9:00:00,4.86220865,24
362,9:00:00,5.816228467,3
367,9:00:00,4.978136257,28
368,9:00:00,5.127409391,22
369,9:00:00,5.043261156,16
375,9:00:00,4.849572543,23
376,9:00:00,4.66942435,2
377,9:00:00,4.773063207,15
378,9:00:00,4.883732114,29
380,9:00:00,4.514615267,9
381,9:00:00,4.52243495,2
390,9:00:00,4.17740825,2
395,9:00:00,4.6123688,2
397,9:00:00,4.578766343,7
399,9:00:00,4.881893275,4
401,9:00:00,4.922446233,3
402,9:00:00,4.749317736,11
403,9:00:00,5.025652733,3
405,9:00:00,4.725674317,6
406,9:00:00,5.27341098,5
408,9:00:00,4.9867829,5
410,9:00:00,4.23882462,5
412,9:00:00,4.5688125,2
413,9:00:00,4.49938506,5
417,9:00:00,4.688914667,3
420,9:00:00,4.561964176,17
421,9:00:00,5.30587325,2
429,9:00:00,4.56683825,8
432,9:00:00,4.12855745,4
435,9:00:00,4.90389483,37
437,9:00:00,4.811448333,3
438,9:00:00,4.740254414,7
443,9:00:00,4.6102833,2
447,9:00:00,4.472705025,4
448,9:00:00,4.590659333,3
449,9:00:00,4.6291151,3
452,9:00:00,4.9377628,3
453,9:00:00,4.528300933,3
455,9:00:00,5.00091808,5
458,9:00:00,4.78338955,4
486,9:00:00,4.987660325,4
489,9:00:00,5.1971306,4
491,9:00:00,4.826345875,4
495,9:00:00,4.598819333,3
497,9:00:00,5.04343493,33
498,9:00:00,4.7816698,2
499,9:00:00,4.767842889,9
500,9:00:00,4.982057439,18
501,9:00:00,4.465132,2
513,9:00:00,4.670216917,6
514,9:00:00,4.804713,2
516,9:00:00,4.79935695,2
519,9:00:00,4.72139785,2
521,9:00:00,4.694705667,3
522,9:00:00,4.575000878,9
523,9:00:00,4.8482105,2
524,9:00:00,4.6554629,3
525,9:00:00,4.629885717,6
526,9:00:00,4.89363765,2
527,9:00:00,4.83916569,10
530,9:00:00,4.92423696,5
531,9:00:00,4.5914478,13
532,9:00:00,4.53378,2
533,9:00:00,4.959172571,7
534,9:00:00,4.9095827,6
535,9:00:00,4.10298135,2
536,9:00:00,4.21695425,2
537,9:00:00,4.9126572,4
538,9:00:00,4.9181726,2
551,9:00:00,4.811749195,20
562,9:00:00,5.7037871,2
564,9:00:00,4.90154555,2
565,9:00:00,4.3906805,5
566,9:00:00,4.8593929,3
567,9:00:00,4.683591886,14
572,9:00:00,4.25113415,2
577,9:00:00,4.571881579,14
580,9:00:00,5.021899344,9
585,9:00:00,4.28563965,2
586,9:00:00,4.751447767,3
587,9:00:00,4.995215433,3
589,9:00:00,4.73048585,2
590,9:00:00,4.47504546,5
593,9:00:00,4.973802786,21
603,9:00:00,4.6210698,2
605,9:00:00,4.8944745,2
607,9:00:00,4.70827184,5
608,9:00:00,5.2713102,6
610,9:00:00,4.606133956,18
615,9:00:00,4.7840039,4
621,9:00:00,4.577475667,6
624,9:00:00,4.844620633,6
625,9:00:00,4.60386605,6
626,9:00:00,4.756536322,18
627,9:00:00,4.83267095,2
628,9:00:00,4.64935315,2
630,9:00:00,4.3732444,2
639,9:00:00,4.793100174,19
648,9:00:00,4.7321292,2
653,9:00:00,4.424235467,3
656,9:00:00,5.51744875,2
666,9:00:00,4.832641145,11
670,9:00:00,4.66355025,6
671,9:00:00,4.64752008,10
672,9:00:00,4.5070233,2
677,9:00:00,5.321763725,4
679,9:00:00,4.733926,9
681,9:00:00,5.038709536,45
692,9:00:00,4.941727553,15
695,9:00:00,4.395932011,19
696,9:00:00,4.987817975,20
697,9:00:00,4.6819673,2
698,9:00:00,4.819971814,14
699,9:00:00,4.886268419,21
701,9:00:00,4.985237489,9
707,9:00:00,4.649823509,11
708,9:00:00,4.7289169,4
709,9:00:00,4.704847513,8
712,9:00:00,4.645613883,6
714,9:00:00,5.291401733,6
720,9:00:00,4.536267,3
726,9:00:00,4.880232667,3
727,9:00:00,5.026243075,4
734,9:00:00,4.98848985,2
739,9:00:00,5.00568678,5
751,9:00:00,5.002749473,11
764,9:00:00,4.43926515,2
767,9:00:00,4.70094572,5
775,9:00:00,4.746191307,29
782,9:00:00,4.70888234,43
783,9:00:00,4.67425172,5
798,9:00:00,5.221752737,8
802,9:00:00,4.62337015,2
805,9:00:00,4.679309433,3
807,9:00:00,5.148277722,9
808,9:00:00,5.01543145,10
810,9:00:00,5.073773313,8
811,9:00:00,4.929808291,11
813,9:00:00,5.046975267,12
814,9:00:00,4.853442288,33
815,9:00:00,4.93160676,5
816,9:00:00,5.093054483,6
825,9:00:00,4.718737719,31
828,9:00:00,4.58156655,6
836,9:00:00,4.791254413,8
846,9:00:00,4.75773475,2
848,9:00:00,4.938331433,3
850,9:00:00,4.778098346,13
853,9:00:00,4.76248691,10
859,9:00:00,4.905842,3
860,9:00:00,4.662328267,3
862,9:00:00,4.3950583,3
864,9:00:00,4.755659364,11
871,9:00:00,4.902487167,6
875,9:00:00,4.59523815,2
891,9:00:00,4.8354425,7
898,9:00:00,5.03967424,5
915,9:00:00,4.727020117,6
916,9:00:00,4.685740371,24
930,9:00:00,4.718798183,6
937,9:00:00,5.033022533,3
946,9:00:00,4.95963542,5
955,9:00:00,5.456593086,7
956,9:00:00,4.68443675,2
959,9:00:00,6.0103638,2
961,9:00:00,4.835509725,4
962,9:00:00,4.918252283,6
972,9:00:00,5.13539044,5
974,9:00:00,4.5940975,2
977,9:00:00,5.005150583,6
980,9:00:00,4.516584533,3
983,9:00:00,4.24288488,5
984,9:00:00,4.791594233,33
985,9:00:00,4.82629515,2
986,9:00:00,4.94122035,4
987,9:00:00,4.6190207,2
1000,9:00:00,5.156826225,4
1017,9:00:00,4.574401443,7
1018,9:00:00,4.46844364,5
1022,9:00:00,4.660892524,17
1025,9:00:00,4.976732257,7
1026,9:00:00,4.85288085,4
1028,9:00:00,4.824124164,11
1029,9:00:00,5.28736103,10
1031,9:00:00,5.044855,7
1032,9:00:00,4.966127167,3
1034,9:00:00,4.746977667,12
1035,9:00:00,4.87120776,10
1046,9:00:00,4.91380175,6
1050,9:00:00,5.034873217,6
1052,9:00:00,4.616109,6
1071,9:00:00,4.799505754,13
1072,9:00:00,4.617442767,6
1073,9:00:00,4.5424499,3
1074,9:00:00,4.568183,3
1075,9:00:00,4.57021908,10
1089,9:00:00,4.963008273,11
1106,9:00:00,4.3106948,2
1109,9:00:00,4.90673099,21
1112,9:00:00,4.563827675,4
1113,9:00:00,4.58615767,10
1114,9:00:00,4.790746689,9
1116,9:00:00,4.824239788,8
1117,9:00:00,4.6057715,11
1118,9:00:00,4.363621156,27
1121,9:00:00,5.0282283,2
1125,9:00:00,5.336774725,8
1136,9:00:00,5.494813514,22
1137,9:00:00,4.6778469,2
1149,9:00:00,4.94152,2
1152,9:00:00,4.831385,2
1153,9:00:00,4.7148782,4
1161,9:00:00,4.7990175,2
1168,9:00:00,4.7555537,3
1178,9:00:00,4.21005345,8
1179,9:00:00,5.0267803,2
1183,9:00:00,4.85170922,5
1187,9:00:00,4.531656757,21
1191,9:00:00,5.169515667,3
1193,9:00:00,4.275221067,3
1202,9:00:00,4.718010825,4
1204,9:00:00,4.584727675,4
1205,9:00:00,4.70332255,4
1208,9:00:00,4.65834216,5
1211,9:00:00,4.782687615,13
1228,9:00:00,4.71505485,2
1244,9:00:00,4.61264852,15
1245,9:00:00,4.7466704,7
1247,9:00:00,4.7127117,2
1248,9:00:00,4.739204275,4
1249,9:00:00,4.777174267,3
1283,9:00:00,4.71190016,5
1299,9:00:00,4.883973,6
1301,9:00:00,4.9435882,2
1337,9:00:00,4.722811644,9
1344,9:00:00,5.041996,2
1360,9:00:00,4.07310535,2
1365,9:00:00,4.89572865,2
1387,9:00:00,4.68761621,10
1388,9:00:00,4.890352337,8
1408,9:00:00,4.7356774,5
1430,9:00:00,4.700722967,3
1433,9:00:00,4.99842065,12
1507,9:00:00,4.4595939,3
2,10:00:00,4.644115467,3
4,10:00:00,4.696617144,52
5,10:00:00,4.618446673,11
7,10:00:00,4.5318484,3
10,10:00:00,5.13865225,2
11,10:00:00,4.681345757,7
12,10:00:00,4.738435457,14
13,10:00:00,4.847986983,6
16,10:00:00,4.6151829,2
18,10:00:00,4.724328951,80
20,10:00:00,4.667924917,6
26,10:00:00,5.15237855,2
27,10:00:00,4.808550129,112
28,10:00:00,4.697337374,54
32,10:00:00,4.821159553,81
34,10:00:00,4.831256263,65
35,10:00:00,4.833065915,59
36,10:00:00,4.968607733,3
40,10:00:00,4.4886137,16
42,10:00:00,4.855972933,21
43,10:00:00,4.444501207,15
45,10:00:00,4.39086284,5
47,10:00:00,5.01798071,93
48,10:00:00,4.498548278,27
51,10:00:00,4.492836817,6
52,10:00:00,4.912999231,26
53,10:00:00,4.9865136,2
57,10:00:00,4.5882687,2
58,10:00:00,4.2395173,2
59,10:00:00,4.707348327,15
60,10:00:00,4.916422721,14
66,10:00:00,4.709996533,3
69,10:00:00,4.978632667,3
70,10:00:00,4.729481357,21
71,10:00:00,4.743414693,15
72,10:00:00,4.617347809,33
73,10:00:00,5.01960575,8
75,10:00:00,4.59294792,5
78,10:00:00,4.566499334,44
79,10:00:00,5.039299414,7
86,10:00:00,5.112890367,3
87,10:00:00,4.93178415,2
90,10:00:00,4.82473195,4
91,10:00:00,4.6962409,2
92,10:00:00,5.01538788,5
93,10:00:00,4.822567033,6
94,10:00:00,4.850585325,4
95,10:00:00,4.941250457,7
104,10:00:00,5.411316309,32
106,10:00:00,5.013929044,9
107,10:00:00,4.912251216,116
109,10:00:00,4.62205038,5
110,10:00:00,5.219509375,4
113,10:00:00,4.23517805,2
116,10:00:00,4.653997386,7
122,10:00:00,5.2999105,3
123,10:00:00,4.788757683,6
125,10:00:00,4.7861824,3
127,10:00:00,4.466223386,7
128,10:00:00,4.68164225,2
130,10:00:00,4.844050175,4
131,10:00:00,4.887219,2
133,10:00:00,5.3637185,2
135,10:00:00,5.0730168,2
136,10:00:00,5.208850521,19
138,10:00:00,4.6737202,3
140,10:00:00,4.75463915,2
141,10:00:00,5.0699996,2
143,10:00:00,4.586508125,8
144,10:00:00,4.71991015,4
146,10:00:00,4.982150825,4
147,10:00:00,4.805747188,17
148,10:00:00,4.46368772,5
151,10:00:00,4.826051291,316
152,10:00:00,5.123745583,6
155,10:00:00,4.814771345,115
156,10:00:00,4.728013067,12
159,10:00:00,4.837857714,7
161,10:00:00,5.279423,4
168,10:00:00,4.877666038,8
169,10:00:00,4.78280265,2
170,10:00:00,4.787439494,17
172,10:00:00,4.943519494,17
173,10:00:00,4.7385709,5
175,10:00:00,4.804091,3
179,10:00:00,4.61790985,2
186,10:00:00,4.745159828,25
188,10:00:00,4.262281341,85
189,10:00:00,4.651620867,6
191,10:00:00,5.0109825,2
194,10:00:00,5.03910895,2
200,10:00:00,4.97487495,2
202,10:00:00,4.6494068,15
205,10:00:00,5.145620125,4
210,10:00:00,4.69636875,4
213,10:00:00,4.786736467,3
214,10:00:00,4.54846335,2
218,10:00:00,4.051692671,7
222,10:00:00,4.738334314,7
224,10:00:00,4.838453,2
227,10:00:00,5.198675733,3
228,10:00:00,4.922920944,9
232,10:00:00,4.86694765,4
234,10:00:00,4.851359832,31
235,10:00:00,4.5389375,4
242,10:00:00,4.2309823,2
245,10:00:00,4.94783025,2
248,10:00:00,4.562686391,22
251,10:00:00,4.863687,2
257,10:00:00,4.452620755,11
258,10:00:00,4.688107217,6
260,10:00:00,5.201669,2
262,10:00:00,4.8179812,4
264,10:00:00,4.828307133,15
267,10:00:00,4.767506328,60
268,10:00:00,4.420405833,21
277,10:00:00,4.721621556,34
278,10:00:00,4.65876985,4
280,10:00:00,5.164458533,3
281,10:00:00,4.55104548,5
284,10:00:00,4.711599245,11
289,10:00:00,4.29822392,5
293,10:00:00,4.215230928,32
294,10:00:00,4.843395565,17
295,10:00:00,4.88981558,5
297,10:00:00,5.076345078,9
298,10:00:00,4.894657007,14
301,10:00:00,5.119102217,12
307,10:00:00,4.50765395,2
311,10:00:00,4.859354317,6
313,10:00:00,4.74303475,6
316,10:00:00,4.634845267,3
317,10:00:00,4.953822889,9
319,10:00:00,4.746925367,9
320,10:00:00,4.90909055,6
321,10:00:00,4.4952843,2
322,10:00:00,4.767613619,37
328,10:00:00,4.885065438,8
329,10:00:00,4.73599525,2
330,10:00:00,4.5002653,2
335,10:00:00,5.0053076,3
346,10:00:00,4.724801679,14
353,10:00:00,5.189034992,12
354,10:00:00,4.930684329,28
356,10:00:00,4.91676975,2
357,10:00:00,5.106033112,17
359,10:00:00,4.784272497,29
363,10:00:00,4.800844317,6
364,10:00:00,5.02453285,2
367,10:00:00,4.796740057,35
368,10:00:00,4.900052656,18
369,10:00:00,5.123284961,31
375,10:00:00,4.665451719,21
377,10:00:00,4.822204586,7
378,10:00:00,4.765092516,19
380,10:00:00,4.97852755,2
394,10:00:00,4.777670767,3
405,10:00:00,4.856858264,11
406,10:00:00,5.073136519,16
407,10:00:00,5.1483058,2
409,10:00:00,4.424353433,3
410,10:00:00,4.345024946,63
420,10:00:00,4.905399163,8
421,10:00:00,4.7775299,5
425,10:00:00,4.63032615,4
429,10:00:00,4.544601118,17
431,10:00:00,4.8156836,2
432,10:00:00,4.894696786,21
433,10:00:00,4.76263095,2
434,10:00:00,4.841111775,4
435,10:00:00,4.886317011,64
436,10:00:00,4.819712933,6
437,10:00:00,4.83396578,5
439,10:00:00,4.63641,2
442,10:00:00,4.75110605,4
443,10:00:00,4.959912959,29
444,10:00:00,5.0450795,6
445,10:00:00,4.90405326,5
447,10:00:00,4.817386433,18
451,10:00:00,4.890435933,3
455,10:00:00,5.0631059,3
458,10:00:00,4.4048057,2
461,10:00:00,4.52354095,2
479,10:00:00,4.92158055,2
486,10:00:00,4.905073625,4
487,10:00:00,4.896072967,6
488,10:00:00,4.9318706,4
495,10:00:00,4.909389316,32
497,10:00:00,5.01924951,31
498,10:00:00,4.62552485,16
499,10:00:00,4.8270744,4
500,10:00:00,4.819012627,11
501,10:00:00,4.715068425,4
502,10:00:00,5.5417,2
514,10:00:00,4.53751625,2
516,10:00:00,5.10462235,2
517,10:00:00,4.729108233,3
519,10:00:00,4.4900726,6
520,10:00:00,4.73915125,2
521,10:00:00,4.619315033,3
522,10:00:00,4.579147883,6
523,10:00:00,4.614203388,17
524,10:00:00,4.963760188,8
525,10:00:00,4.756647811,9
527,10:00:00,4.762222491,11
529,10:00:00,4.886711433,3
531,10:00:00,4.752463933,12
533,10:00:00,5.11394324,5
534,10:00:00,5.05112258,5
535,10:00:00,5.042797,2
545,10:00:00,4.560162836,11
546,10:00:00,4.740053467,30
551,10:00:00,4.76141325,4
552,10:00:00,4.841032933,6
556,10:00:00,4.666628175,12
559,10:00:00,4.750621067,9
563,10:00:00,4.7650825,3
564,10:00:00,4.4912541,3
567,10:00:00,4.770755413,23
569,10:00:00,4.94390995,6
570,10:00:00,4.6746822,2
571,10:00:00,4.42737975,4
577,10:00:00,4.822508277,26
578,10:00:00,4.9427103,2
580,10:00:00,4.988049839,23
582,10:00:00,4.7997858,4
586,10:00:00,4.7086921,4
587,10:00:00,4.8458838,5
589,10:00:00,4.600770122,27
590,10:00:00,4.73638075,2
593,10:00:00,4.881826414,22
594,10:00:00,5.0199896,4
596,10:00:00,4.6128122,3
598,10:00:00,4.816882675,4
600,10:00:00,4.730998075,8
603,10:00:00,4.743475132,19
605,10:00:00,4.977575775,4
607,10:00:00,4.68030192,10
608,10:00:00,5.173542317,6
610,10:00:00,4.919001195,19
611,10:00:00,4.718770014,7
612,10:00:00,4.6912958,2
615,10:00:00,4.5482853,21
617,10:00:00,4.3957703,2
621,10:00:00,4.595708723,13
623,10:00:00,4.905410767,3
625,10:00:00,5.1241531,2
626,10:00:00,4.781826236,25
627,10:00:00,5.254724833,3
630,10:00:00,4.62373529,29
634,10:00:00,4.76327404,5
636,10:00:00,4.745063729,7
637,10:00:00,4.7396927,2
639,10:00:00,4.723120723,26
640,10:00:00,4.934270817,12
641,10:00:00,5.108084033,3
648,10:00:00,4.7527718,7
653,10:00:00,4.4765986,2
656,10:00:00,4.29365445,2
660,10:00:00,4.944564924,21
663,10:00:00,4.245501667,3
664,10:00:00,4.7726272,2
665,10:00:00,4.35280475,2
666,10:00:00,4.826708471,7
670,10:00:00,4.591205737,8
671,10:00:00,4.702933677,22
674,10:00:00,4.539912571,7
676,10:00:00,4.540042062,16
677,10:00:00,4.756174708,12
681,10:00:00,4.837074891,32
683,10:00:00,4.91155798,5
686,10:00:00,4.381724,5
688,10:00:00,4.45975495,4
689,10:00:00,5.08984085,2
690,10:00:00,4.8393745,2
692,10:00:00,4.700791359,34
695,10:00:00,4.531377502,114
696,10:00:00,4.765531575,4
698,10:00:00,4.823262028,18
699,10:00:00,5.029858872,36
700,10:00:00,4.741134861,33
701,10:00:00,5.046362829,14
704,10:00:00,5.20463958,5
706,10:00:00,4.411375,3
707,10:00:00,4.71669475,6
708,10:00:00,4.7545185,4
713,10:00:00,4.652169867,3
714,10:00:00,5.20136542,5
723,10:00:00,4.386827,2
725,10:00:00,5.2806362,4
726,10:00:00,5.0726332,6
727,10:00:00,5.069425167,6
730,10:00:00,4.627500092,37
734,10:00:00,4.868601225,4
736,10:00:00,4.79620842,5
738,10:00:00,5.3941283,2
740,10:00:00,5.61445315,2
742,10:00:00,4.68141505,10
748,10:00:00,5.066206379,14
752,10:00:00,5.0585515,2
754,10:00:00,4.795522733,3
755,10:00:00,4.3251005,2
756,10:00:00,4.494969633,3
757,10:00:00,5.002837,4
758,10:00:00,4.803710133,6
759,10:00:00,4.765992825,4
761,10:00:00,4.47114272,10
763,10:00:00,4.714713508,24
765,10:00:00,4.71831838,15
767,10:00:00,4.942627,3
768,10:00:00,4.447096667,3
769,10:00:00,5.121415367,3
774,10:00:00,4.725198,2
775,10:00:00,4.773038567,3
780,10:00:00,4.665108333,3
781,10:00:00,4.728157467,6
782,10:00:00,4.588538039,33
784,10:00:00,4.502069675,4
785,10:00:00,4.751780467,3
786,10:00:00,4.5377671,3
788,10:00:00,4.921677,2
794,10:00:00,4.92485375,2
795,10:00:00,4.937903133,3
796,10:00:00,5.0949762,3
798,10:00:00,5.276029325,16
803,10:00:00,5.005995333,3
808,10:00:00,4.64407672,5
809,10:00:00,4.544862,3
810,10:00:00,4.970072635,20
813,10:00:00,5.016353887,23
814,10:00:00,4.8035006,2
815,10:00:00,5.15209245,2
816,10:00:00,4.83429864,5
820,10:00:00,4.64931705,2
825,10:00:00,4.934086225,4
833,10:00:00,4.7248498,2
836,10:00:00,4.760738514,7
839,10:00:00,4.986561033,3
850,10:00:00,4.93866625,16
856,10:00:00,4.922922075,8
858,10:00:00,4.68085385,2
871,10:00:00,4.71325772,5
872,10:00:00,5.10475135,2
879,10:00:00,4.739798858,12
913,10:00:00,4.467256361,23
916,10:00:00,4.712186869,16
927,10:00:00,4.585565711,19
930,10:00:00,4.723038967,12
934,10:00:00,4.689833564,11
937,10:00:00,4.94366464,10
938,10:00:00,4.828734614,7
939,10:00:00,4.966095708,12
946,10:00:00,4.5686688,2
955,10:00:00,4.92854845,6
959,10:00:00,5.2642753,4
961,10:00:00,4.71025916,5
962,10:00:00,4.99291185,6
968,10:00:00,5.23646656,5
972,10:00:00,5.1784115,2
975,10:00:00,4.95848374,5
979,10:00:00,4.8090733,2
980,10:00:00,4.11276715,2
983,10:00:00,4.396537571,7
984,10:00:00,4.769226223,13
985,10:00:00,4.774596733,3
992,10:00:00,4.3134866,5
993,10:00:00,4.658465533,3
995,10:00:00,4.4548006,2
1000,10:00:00,4.55544568,5
1005,10:00:00,4.5236738,2
1017,10:00:00,5.159582129,17
1024,10:00:00,4.6730454,2
1025,10:00:00,4.716271233,3
1028,10:00:00,4.79269715,2
1031,10:00:00,4.441043118,11
1033,10:00:00,4.984484717,18
1034,10:00:00,4.8677539,8
1035,10:00:00,5.032568676,38
1043,10:00:00,4.6913085,2
1046,10:00:00,4.77078008,5
1048,10:00:00,4.924648075,4
1050,10:00:00,4.732745011,9
1051,10:00:00,4.7466235,2
1056,10:00:00,4.785759383,6
1062,10:00:00,4.998750586,7
1071,10:00:00,4.789959623,13
1089,10:00:00,4.617058,2
1096,10:00:00,4.7035843,2
1109,10:00:00,4.921089391,11
1110,10:00:00,4.863491691,11
1112,10:00:00,4.7743704,2
1114,10:00:00,4.60310675,2
1118,10:00:00,4.553027547,72
1122,10:00:00,4.447311686,7
1136,10:00:00,5.329247268,31
1137,10:00:00,4.869261129,7
1143,10:00:00,5.109442017,6
1144,10:00:00,4.48432957,10
1146,10:00:00,4.918982,2
1148,10:00:00,5.0997231,4
1149,10:00:00,4.951331163,8
1153,10:00:00,4.530027625,4
1161,10:00:00,5.064315133,3
1178,10:00:00,4.310089913,15
1187,10:00:00,4.800771168,19
1193,10:00:00,4.642078567,3
1196,10:00:00,4.8849125,2
1204,10:00:00,4.442725845,11
1207,10:00:00,4.993680673,11
1208,10:00:00,4.861855569,13
1210,10:00:00,4.8790879,8
1211,10:00:00,5.10846676,10
1213,10:00:00,4.53304442,5
1214,10:00:00,5.088020367,6
1216,10:00:00,4.6614938,3
1226,10:00:00,4.8746682,11
1232,10:00:00,4.615847125,4
1236,10:00:00,4.469136,3
1237,10:00:00,4.3834151,4
1241,10:00:00,4.870550375,4
1242,10:00:00,4.8105806,4
1243,10:00:00,4.7789876,7
1244,10:00:00,4.78158198,5
1248,10:00:00,4.486082425,4
1274,10:00:00,5.351984825,4
1283,10:00:00,5.293463,2
1286,10:00:00,4.64958255,4
